,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
18,3.4330000000000003,3.0580000000000003,2.655,3.783,2.827,3.5380000000000003,3.72,2.734,4.24,2.524,3.0,6.535,7.874,4.923,4.303999999999999,20.963,16.365,3.67,7.8260000000000005,5.386,4.874,5.712999999999999,7.143,3.486,5.654,2020-02-05 20.55.19.txt
19,6.553999999999999,7.507000000000001,5.183,3.7230000000000003,2.7030000000000003,3.747,4.723,5.3660000000000005,4.1080000000000005,3.009,3.0,4.195,6.91,6.452999999999999,5.056,15.446,22.198,12.952,5.007,10.684000000000001,10.682,34.385999999999996,17.58,17.430999999999997,5.905,2020-02-06 07.35.24.txt
20,5.792999999999999,4.13,4.553999999999999,3.043,4.271,3.54,5.103,2.88,3.4810000000000003,3.417,3.0,5.935,8.331,4.3389999999999995,3.819,9.269,29.814,22.611,45.361000000000004,12.443,10.77,8.533,15.634,7.252999999999999,3.986,2020-02-06 09.50.37.txt
21,6.922000000000001,3.301,4.172,3.998,3.989,4.837,5.385,3.835,3.697,3.141,3.0,4.588,4.419,5.25,7.619,8.469,11.811,3.13,6.55,7.6770000000000005,3.0839999999999996,25.756,15.280999999999999,3.04,5.747000000000001,2020-02-06 11.13.43.txt
22,3.2319999999999998,1.545,4.765,2.259,1.472,2.314,2.366,1.861,2.05,2.4619999999999997,3.0,4.167,2.71,5.102,3.105,7.178999999999999,9.749,3.908,3.411,2.295,2.434,3.4730000000000003,4.078,3.181,5.284,2020-02-06 12.00.07.txt
23,5.914,3.136,2.628,2.969,2.986,2.698,4.569,3.4530000000000003,5.033,5.385,2.0,11.36,4.848,13.448,10.424000000000001,17.226,5.308,7.417999999999999,4.587,4.891,15.375,7.102,7.097,3.486,3.352,2020-02-06 12.06.54.txt
24,5.7620000000000005,4.757,3.616,4.503,4.4030000000000005,4.154,2.36,3.1889999999999996,3.458,3.9389999999999996,3.0,7.06,4.982,2.972,4.236000000000001,13.324000000000002,4.113,3.0439999999999996,3.0410000000000004,6.355,3.803,7.015,14.955,2.6319999999999997,5.854,2020-02-06 13.54.08.txt
25,4.562,2.793,3.207,2.6919999999999997,2.273,2.707,3.949,5.153,4.279,2.101,3.0,3.85,3.188,8.38,6.52,17.493,2.6719999999999997,4.625,2.4330000000000003,26.355999999999998,19.314,16.289,18.719,9.225,5.297999999999999,2020-02-07 00.42.57.txt
26,6.263999999999999,2.256,3.085,2.074,2.595,1.834,1.896,2.8989999999999996,2.162,3.3739999999999997,3.0,4.138,3.194,9.503,4.803,30.008000000000003,8.184,18.38,3.014,5.566,5.3870000000000005,6.965,2.7039999999999997,3.577,6.421,2020-02-07 17.26.53.txt
27,4.375,2.155,2.039,5.877999999999999,4.4830000000000005,3.005,6.035,2.6719999999999997,2.367,2.865,3.0,3.935,5.72,3.6919999999999997,6.26,15.587,16.949,2.83,2.885,9.524,8.386000000000001,11.009,9.5,4.629,6.8229999999999995,2020-02-10 20.55.53.txt
28,3.745,1.694,7.303,3.484,1.9780000000000002,2.668,2.0580000000000003,1.985,2.7260000000000004,2.467,3.0,3.727,3.0210000000000004,6.44,11.31,31.252,9.543,3.2960000000000003,4.718,16.727999999999998,4.704,6.292999999999999,7.9479999999999995,5.9270000000000005,17.715,2020-02-10 21.37.28.txt
29,21.305,12.539000000000001,3.495,3.302,2.906,2.679,7.172000000000001,2.907,2.295,2.762,3.0,2.5540000000000003,4.8180000000000005,5.874,2.904,9.427,10.397,4.527,14.927,7.752000000000001,3.5260000000000002,9.017999999999999,3.9930000000000003,3.3,2.539,2020-02-11 08.48.42.txt
30,2.4419999999999997,3.9619999999999997,2.095,3.071,2.021,3.3480000000000003,2.299,4.784,2.129,2.14,3.0,2.806,7.2589999999999995,4.831,6.305,16.659000000000002,12.015,30.439,5.9670000000000005,14.515,5.3629999999999995,7.968999999999999,22.590999999999998,4.458,6.882000000000001,2020-02-11 10.25.03.txt
31,5.843,2.191,5.271,3.155,3.95,2.319,3.326,1.993,2.7969999999999997,5.35,3.0,3.449,3.822,5.4639999999999995,6.454,19.07,11.517000000000001,2.602,7.031000000000001,9.874,8.937000000000001,8.533999999999999,12.958,7.523,11.988,2020-02-11 10.25.59.txt
32,11.32,4.293,4.258,3.6660000000000004,7.915,16.822,5.614,4.765,3.7239999999999998,3.4419999999999997,3.0,5.32,5.992999999999999,2.971,4.387,14.739,5.662999999999999,2.7030000000000003,6.497000000000001,6.968,16.168,6.394,13.665,5.522,3.3110000000000004,2020-02-11 10.33.54.txt
33,4.504,2.96,2.963,3.134,2.7910000000000004,2.444,1.8519999999999999,2.562,3.427,1.956,3.0,2.371,4.027,3.424,3.375,11.91,4.985,2.496,3.0269999999999997,5.309,5.284,7.9479999999999995,3.891,3.773,5.944,2020-02-11 10.49.17.txt
34,2.685,3.302,2.64,2.278,3.185,3.9139999999999997,2.903,1.751,2.752,1.955,3.0,4.266,6.047000000000001,2.925,2.7689999999999997,8.962,8.486,2.838,3.013,7.761,8.091000000000001,5.415,8.065,4.001,4.592,2020-02-11 13.39.43.txt
35,4.399,2.332,2.627,3.971,1.976,2.9019999999999997,3.448,3.52,2.386,5.276,3.0,2.219,3.5010000000000003,6.858,8.103,14.593,23.401999999999997,3.96,5.921,10.156,4.487,6.582999999999999,5.902,9.866,14.209000000000001,2020-02-11 14.00.09.txt
36,4.398,1.9509999999999998,1.8459999999999999,1.569,4.441,2.239,2.818,2.763,2.494,2.907,3.0,9.487,5.678999999999999,4.2010000000000005,4.106,25.197,14.755999999999998,7.655,9.079,6.522,3.6630000000000003,16.766,7.194,9.112,11.224,2020-02-11 14.25.30.txt
37,6.028,5.691,4.559,2.64,2.84,4.803,2.2680000000000002,2.481,2.986,1.798,3.0,2.9760000000000004,4.2989999999999995,4.646,3.417,12.809000000000001,13.890999999999998,3.668,7.6579999999999995,2.34,2.405,3.593,4.583,3.0010000000000003,8.137,2020-02-11 16.03.23.txt
38,23.785999999999998,2.489,3.8110000000000004,2.351,3.465,1.755,1.391,2.254,2.815,2.12,3.0,4.965,7.78,5.692,4.976,19.758,38.904,4.456,5.832000000000001,5.797000000000001,10.595999999999998,4.953,4.718999999999999,3.9760000000000004,13.248,2020-02-11 16.20.36.txt
39,9.484,4.685,3.633,4.907,6.0360000000000005,4.3180000000000005,7.354,3.965,13.015,6.609,3.0,7.402,13.273,7.435,44.732,19.363,42.42,9.363,15.687999999999999,20.467,16.436,9.517999999999999,11.713,14.014000000000001,63.841,2020-02-11 16.28.14.txt
40,4.109,5.854,4.965,2.488,3.694,2.738,2.636,2.197,2.574,2.269,3.0,2.9139999999999997,2.8760000000000003,3.1430000000000002,3.548,6.034,21.186999999999998,2.55,4.1930000000000005,3.89,4.715,6.455,4.782,6.247000000000001,2.592,2020-02-11 18.56.42.txt
41,6.252000000000001,2.9530000000000003,2.125,2.294,2.309,4.2410000000000005,2.6910000000000003,3.6239999999999997,2.438,2.329,3.0,10.725,4.592,2.509,2.384,11.577,11.835,4.922,6.751,22.213,12.328,17.663,10.869000000000002,4.956,3.6460000000000004,2020-02-11 21.41.14.txt
42,3.8,4.425,2.68,5.249,4.649,2.825,4.419,4.667,6.0760000000000005,3.265,3.0,8.248,9.007,6.579,3.5810000000000004,12.661,9.637,34.691,22.596,5.1370000000000005,2.318,7.184,3.64,4.85,3.927,2020-02-11 21.44.07.txt
43,4.747,1.694,1.663,1.528,1.7719999999999998,1.831,1.159,2.165,1.325,1.413,3.0,2.3609999999999998,3.012,2.476,2.456,5.122000000000001,30.654,2.398,2.032,4.522,7.867999999999999,17.479,14.274000000000001,2.303,2.551,2020-02-12 04.05.08.txt
44,3.1289999999999996,2.9019999999999997,1.861,3.6519999999999997,1.8980000000000001,2.9160000000000004,4.954,3.514,9.262,1.882,3.0,3.659,10.219,9.282,10.436,11.759,21.544,8.329,13.703,7.202000000000001,8.545,29.206999999999997,9.541,5.466,13.524000000000001,2020-02-12 08.28.41.txt
45,32.291,7.671,3.656,2.366,5.033,2.26,2.614,2.617,16.375999999999998,3.9210000000000003,3.0,17.39,20.074,12.378,7.207000000000001,31.815,66.655,24.83,4.638999999999999,22.74,13.107000000000001,22.948,15.568,72.683,52.275,2020-02-12 09.34.40.txt
46,4.238,2.123,2.4019999999999997,1.6569999999999998,2.832,2.7119999999999997,2.199,2.299,2.81,2.307,3.0,8.87,10.206,4.007,6.617000000000001,6.327999999999999,6.6770000000000005,3.54,3.3569999999999998,9.574,8.604,18.407,8.621,6.8629999999999995,13.957,2020-02-12 09.35.17.txt
47,6.6160000000000005,4.46,2.697,4.203,2.6630000000000003,4.467,2.659,1.6,3.78,2.838,3.0,9.749,9.681000000000001,10.790999999999999,4.822,27.918000000000003,11.040999999999999,8.421,15.782,10.267000000000001,3.818,12.402999999999999,6.026,3.2,3.14,2020-02-12 10.57.19.txt
