,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_1,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
19,11.292,5.329,3.681,3.591,4.079,2.8339999999999996,4.542,2.642,3.7030000000000003,2.955,3.0,4.612,9.224,5.932,7.042999999999999,5.107,14.747,15.109000000000002,5.568,5.54,4.3389999999999995,7.931,5.555,10.068999999999999,7.17,2020-03-08 14.35.20.txt
20,5.731,2.505,2.175,2.149,2.79,2.154,3.582,1.4580000000000002,1.7719999999999998,2.209,3.0,2.5860000000000003,4.632,3.3489999999999998,6.195,10.692,12.534,4.306,4.479,3.818,3.823,4.9319999999999995,3.801,5.944,4.195,2020-03-09 23.07.35.txt
21,3.281,2.414,8.02,5.63,5.688,5.0760000000000005,4.323,2.8489999999999998,3.28,3.463,3.0,3.299,3.832,2.8089999999999997,4.122,2.283,4.595,2.557,12.722000000000001,14.536,7.944,7.0920000000000005,9.187999999999999,4.9719999999999995,9.342,2020-03-10 00.17.02.txt
22,2.5860000000000003,2.431,4.771,3.125,2.495,2.073,6.209,3.577,3.222,2.86,3.0,2.313,5.877000000000001,2.309,2.6630000000000003,7.994,5.169,3.8810000000000002,4.388999999999999,6.426,10.706,7.8839999999999995,13.184000000000001,6.992000000000001,4.4510000000000005,2020-03-10 11.57.42.txt
23,19.27,5.024,3.466,4.939,4.774,4.032,3.112,7.392,3.3369999999999997,3.18,3.0,4.421,3.759,8.769,6.275,9.106,7.334,2.785,5.329,26.089000000000002,14.854000000000001,10.567,14.024000000000001,30.19,32.789,2020-03-10 15.57.25.txt
24,10.835999999999999,7.66,5.101,5.131,2.833,2.9530000000000003,3.4530000000000003,3.3310000000000004,3.237,3.137,3.0,4.64,4.0360000000000005,11.059000000000001,6.843,3.966,12.124,4.02,16.363,21.615,14.409,11.446,7.155,8.654,38.726,2020-03-16 08.03.00.txt
25,6.269,3.389,5.917999999999999,3.536,5.49,3.61,4.626,3.736,4.454,3.2680000000000002,3.0,7.7,5.8420000000000005,13.364,6.457000000000001,5.461,6.641,3.6239999999999997,4.21,4.363,5.362,8.255,5.1610000000000005,6.595,5.735,2020-03-16 08.38.38.txt
26,6.5329999999999995,5.106,4.49,4.692,8.397,3.3680000000000003,4.553999999999999,5.792999999999999,4.031000000000001,6.17,3.0,3.2239999999999998,4.442,12.224,6.622999999999999,6.112,13.027000000000001,23.217,6.483,34.11,14.823,10.076,14.527000000000001,4.85,24.978,2020-03-16 08.39.41.txt
27,5.257999999999999,3.2969999999999997,3.2569999999999997,2.342,2.553,2.487,3.464,2.138,3.488,2.471,3.0,2.369,4.414,2.332,2.515,3.264,7.099,7.606,6.975,10.444,5.319,5.018,2.84,5.204,3.713,2020-03-16 09.14.03.txt
28,4.641,3.89,5.148,3.596,4.064,2.383,2.101,2.77,1.9580000000000002,1.7380000000000002,3.0,6.876,4.013,13.731,13.158,10.880999999999998,35.304,6.691,3.5660000000000003,5.985,9.032,6.149,5.199,4.72,6.193,2020-03-16 09.32.33.txt
29,32.532,14.687000000000001,15.475999999999999,3.043,22.035999999999998,18.855999999999998,9.937999999999999,8.797,4.266,5.045,3.0,7.256,6.212999999999999,8.416,8.907,6.95,24.338,18.831,16.230999999999998,8.669,7.9670000000000005,6.914,5.149,6.462999999999999,17.95,2020-03-16 10.12.40.txt
30,5.12,4.8839999999999995,3.068,1.75,3.2289999999999996,2.229,2.25,2.148,1.493,1.9469999999999998,3.0,2.838,5.183,3.2030000000000003,2.628,5.811,20.868000000000002,15.762,10.395999999999999,9.892000000000001,9.96,5.5520000000000005,10.339,5.917000000000001,3.623,2020-03-16 10.34.07.txt
31,6.667000000000001,4.047,3.5380000000000003,3.445,3.887,3.2039999999999997,4.039,6.21,3.449,2.978,3.0,3.61,7.317,5.551,5.8870000000000005,7.365,9.567,3.392,4.593,4.168,4.294,4.321000000000001,3.109,5.558,5.0969999999999995,2020-03-16 12.28.00.txt
32,8.134,5.221,4.244,3.444,3.222,3.455,5.6610000000000005,5.221,3.5789999999999997,5.542999999999999,3.0,6.398,4.918,8.881,3.852,5.457000000000001,18.198,4.387,7.556,4.476,7.836,10.815999999999999,9.673,5.436,3.036,2020-03-16 12.32.54.txt
33,5.349,3.438,2.157,3.282,2.827,4.417,2.7430000000000003,5.555,2.6310000000000002,2.903,3.0,3.085,5.917000000000001,6.098,3.977,6.781000000000001,9.036,10.517000000000001,3.71,4.668,3.597,5.2139999999999995,2.537,3.1919999999999997,10.038,2020-03-16 12.55.29.txt
34,5.79,4.114,3.668,4.06,2.855,3.133,3.886,3.806,2.506,3.307,3.0,6.151,6.197,4.593999999999999,6.2620000000000005,4.487,15.99,5.6129999999999995,30.271,12.537,11.707,12.466,14.328,4.354,6.63,2020-03-16 13.45.50.txt
35,5.006,4.622,7.53,4.734,10.308,5.617000000000001,7.495,4.638,4.1080000000000005,5.817,3.0,8.007,6.361000000000001,4.335,8.286,9.309,7.611000000000001,10.369000000000002,30.266,4.427,8.06,5.997000000000001,8.971,4.566,7.176,2020-03-16 15.50.15.txt
36,4.748,2.39,3.8810000000000002,2.403,2.03,3.406,1.69,2.779,2.528,2.4930000000000003,2.0,3.282,2.949,2.286,2.943,8.622,2.395,11.873,3.6210000000000004,7.806,1.788,11.863,2.638,3.161,3.128,2020-03-16 16.38.07.txt
37,3.253,5.067,3.8989999999999996,4.13,2.795,3.2969999999999997,2.8569999999999998,3.5389999999999997,3.071,1.896,3.0,11.567,7.154,6.63,4.94,20.643,7.372999999999999,5.979,8.512,10.249,8.657,10.296,25.073,3.49,2.7910000000000004,2020-03-16 17.16.54.txt
38,4.824,5.432,5.781000000000001,4.331,10.198,4.82,4.498,5.072,3.767,3.897,3.0,7.733,10.356,6.261,11.572000000000001,5.528,17.564,3.617,6.709,9.351,9.804,20.397000000000002,11.954,4.229,9.224,2020-03-16 19.12.33.txt
39,11.904000000000002,3.443,4.181,4.263,2.2,1.7409999999999999,2.108,2.792,2.64,3.5610000000000004,3.0,2.687,5.404,2.47,4.864,4.263,6.572,14.856,6.099,5.112,3.5469999999999997,2.9619999999999997,7.251,3.339,4.346,2020-03-16 19.18.42.txt
40,5.792000000000001,2.508,2.499,1.821,1.4680000000000002,2.059,2.093,1.55,2.747,1.7109999999999999,3.0,3.1319999999999997,4.702,4.362,18.623,12.035,17.811,7.728,8.912,9.769,9.012,7.615,8.119,9.341000000000001,7.89,2020-03-16 19.44.08.txt
41,4.73,3.938,4.494,5.521,7.15,8.677,5.696000000000001,2.815,2.9189999999999996,4.026,3.0,3.627,6.822,5.529,3.589,6.431,16.78,4.9319999999999995,13.456,9.16,7.604,12.357000000000001,14.587,4.2139999999999995,7.303,2020-03-16 20.25.40.txt
42,10.716,3.5860000000000003,2.487,3.8480000000000003,2.022,4.928,3.695,2.3930000000000002,3.522,4.018,3.0,6.398,17.373,4.345,4.548,5.711,14.445,5.541,8.515,8.927999999999999,6.832999999999999,21.063000000000002,7.787000000000001,4.352,7.062,2020-03-16 20.34.29.txt
43,4.908,3.43,2.697,2.72,1.929,2.805,1.83,2.798,2.883,1.881,3.0,2.074,4.217,3.267,2.406,4.945,4.066,2.005,2.173,4.588,4.737,6.143,3.44,1.59,2.1,2020-03-16 20.59.53.txt
44,4.843999999999999,4.816,4.823,3.909,3.242,3.1289999999999996,2.541,3.116,3.33,3.6210000000000004,3.0,3.929,9.568,4.166,6.353,4.814,6.497999999999999,4.777,6.375,6.143,5.5489999999999995,6.257000000000001,8.896,4.4030000000000005,5.7379999999999995,2020-03-16 22.03.16.txt
45,4.375,3.536,4.699,2.8689999999999998,2.417,1.8519999999999999,2.088,1.626,2.3369999999999997,2.6,3.0,9.674,5.882999999999999,2.807,3.2460000000000004,6.138999999999999,5.678999999999999,14.286,6.54,5.141,3.222,4.545,3.505,4.34,3.139,2020-03-17 10.41.31.txt
46,5.175,6.103,4.868,3.657,4.388,4.043,2.5340000000000003,3.1039999999999996,3.3710000000000004,3.12,3.0,4.308,6.051,4.0280000000000005,3.34,11.593,4.0760000000000005,21.234,4.303,11.437000000000001,11.856,9.806000000000001,9.43,5.528,18.25,2020-03-17 12.04.55.txt
47,4.39,5.34,4.643,3.98,3.972,4.173,2.9810000000000003,2.255,2.0669999999999997,2.3819999999999997,3.0,3.1839999999999997,7.247000000000001,5.312,4.7989999999999995,4.678999999999999,11.815,2.82,4.7589999999999995,17.522000000000002,3.719,5.157,5.075,3.553,4.976,2020-03-17 13.09.06.txt
48,8.508,4.386,2.8930000000000002,2.648,3.094,2.555,3.537,2.9139999999999997,1.986,6.872000000000001,3.0,12.657,8.296,5.81,4.959,5.657,12.437000000000001,2.378,7.103,4.24,7.192,9.549,4.125,3.451,4.934,2020-03-17 14.35.42.txt
49,3.4410000000000003,2.41,3.7430000000000003,1.876,5.92,3.0980000000000003,3.865,4.531000000000001,2.635,2.6860000000000004,3.0,20.403,8.227,3.6010000000000004,3.592,7.04,11.387,2.781,4.713,12.902000000000001,5.275,20.835,13.294,4.1339999999999995,3.114,2020-03-19 11.34.17.txt
50,3.418,5.803999999999999,4.046,5.7989999999999995,2.656,9.948,5.789,3.4619999999999997,5.0489999999999995,3.752,3.0,9.433,12.925999999999998,11.825999999999999,6.249,3.279,5.9079999999999995,3.535,5.236000000000001,4.543,3.745,5.0489999999999995,6.462999999999999,4.18,5.662000000000001,2020-03-20 14.42.48.txt
