,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
18,7.263,17.899,8.884,3.6710000000000003,2.418,3.303,5.729,2.75,9.386000000000001,3.8289999999999997,3.0,2.804,4.236000000000001,2.376,3.551,15.195,9.933,19.94,6.046,16.243,9.183,16.250999999999998,11.974,11.122,7.041,2020-03-07 17.57.26.txt
19,7.82,10.099,2.156,3.272,5.367000000000001,9.797,3.252,4.335,3.716,4.311,3.0,3.1689999999999996,8.523,4.498,12.073,13.505,10.362,7.686,5.567,7.5889999999999995,11.052999999999999,5.902,4.23,3.7310000000000003,6.337999999999999,2020-03-08 14.35.20.txt
20,18.715,6.247999999999999,8.148,14.75,2.8510000000000004,2.432,4.77,1.4909999999999999,4.631,3.472,3.0,2.513,4.455,3.333,3.127,5.888999999999999,7.709,9.857999999999999,8.876,5.914,3.7889999999999997,4.349,3.201,5.159,3.5589999999999997,2020-03-09 23.07.35.txt
21,3.781,6.814,4.365,4.292,4.524,3.747,1.297,1.5919999999999999,1.315,1.8019999999999998,3.0,1.805,2.546,1.646,2.11,6.1370000000000005,7.532,1.7819999999999998,1.484,7.314,5.712999999999999,6.367999999999999,3.537,6.2589999999999995,2.702,2020-03-10 00.17.02.txt
22,23.555999999999997,4.252,2.112,2.58,1.8969999999999998,2.763,3.9960000000000004,1.935,2.314,2.465,3.0,2.339,2.351,2.617,3.109,10.05,6.407,3.9160000000000004,9.854,11.817,10.031,11.540999999999999,8.456,4.3580000000000005,3.177,2020-03-10 11.57.42.txt
23,22.89,10.936,4.675,3.603,2.8989999999999996,3.279,6.867000000000001,7.507999999999999,3.911,3.74,3.0,4.4719999999999995,8.077,3.9419999999999997,4.637,31.127,24.414,9.341000000000001,6.665,7.445,7.712000000000001,11.997,7.595,4.696000000000001,4.49,2020-03-10 15.57.25.txt
24,4.071000000000001,6.193,2.924,4.212,2.521,2.503,2.853,1.801,2.5340000000000003,2.4,3.0,5.113,19.973,6.595,7.349,38.436,23.655,3.4760000000000004,5.0280000000000005,5.499,4.018,5.586,28.878,6.225,3.918,2020-03-16 08.03.00.txt
25,18.355999999999998,12.052999999999999,5.571000000000001,14.185,4.0360000000000005,5.504,5.228,8.952,11.479000000000001,6.529,3.0,5.426,6.502000000000001,7.765,5.038,10.487,6.473,7.263,9.97,18.669,12.319,28.705,6.145,11.099,4.253,2020-03-16 08.38.38.txt
26,26.159000000000002,6.769,4.535,1.902,3.028,3.4139999999999997,5.347,2.504,3.0239999999999996,1.916,3.0,10.440999999999999,5.747999999999999,2.222,2.9610000000000003,13.263,44.621,2.0709999999999997,6.475,27.659000000000002,8.89,8.417,11.849,2.353,2.119,2020-03-16 08.39.41.txt
27,3.7539999999999996,6.11,3.9560000000000004,4.9510000000000005,2.133,4.814,7.0760000000000005,3.41,3.779,2.6910000000000003,3.0,1.6780000000000002,2.205,2.1390000000000002,4.235,5.209,2.419,2.8289999999999997,1.8619999999999999,4.216,2.9589999999999996,3.765,3.6630000000000003,2.8960000000000004,3.589,2020-03-16 09.14.03.txt
