,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
18,4.242,2.79,3.49,2.76,8.802999999999999,3.675,3.321,3.612,2.088,2.0180000000000002,3.0,5.327000000000001,7.541,3.177,8.425,8.374,12.447000000000001,3.825,9.385,7.739,10.211,8.998,16.980999999999998,4.607,6.31,2020-09-25 16.42.03.txt
19,3.5980000000000003,1.689,2.464,2.4619999999999997,2.326,3.2760000000000002,1.791,2.721,2.3280000000000003,1.912,3.0,5.77,9.068999999999999,23.668000000000003,26.74,11.173,11.199000000000002,9.038,24.046999999999997,28.21,4.189,9.718,7.256,8.127,10.530999999999999,2020-09-25 16.42.13.txt
20,2.907,3.138,2.895,1.915,2.6310000000000002,1.8980000000000001,3.656,2.407,4.181,3.042,3.0,6.829,12.345999999999998,5.192,5.4639999999999995,3.842,10.675,3.397,5.19,14.544,11.812999999999999,14.862,9.163,9.35,4.29,2020-09-25 16.46.51.txt
21,4.7780000000000005,3.352,3.673,2.353,3.312,3.681,2.656,4.175,2.387,3.5210000000000004,3.0,3.1639999999999997,6.148,5.739,3.0860000000000003,5.003,10.73,6.069,9.371,6.956,4.888,4.995,5.664,5.244,7.461,2020-09-25 16.48.04.txt
22,3.8360000000000003,3.438,1.979,2.331,7.99,2.265,3.6689999999999996,2.6060000000000003,4.577,3.154,3.0,3.1260000000000003,3.313,4.989,3.485,11.072000000000001,9.937000000000001,4.926,4.876,7.755,13.149000000000001,8.54,7.81,6.018,5.7829999999999995,2020-09-25 16.53.18.txt
23,3.392,2.245,2.421,2.622,2.094,3.2119999999999997,2.417,2.148,2.123,1.867,3.0,8.405,6.016,6.694,4.212,5.05,6.723,3.34,5.954,23.816,9.203,15.833,18.482,10.319,6.327999999999999,2020-09-25 16.53.35.txt
24,3.2,2.76,3.176,3.7739999999999996,2.9960000000000004,2.4659999999999997,4.493,3.094,2.33,2.957,3.0,4.64,9.52,5.403,4.66,5.279,15.213,4.172,25.88,8.328,12.520999999999999,13.262,12.183,5.422000000000001,4.613,2020-09-25 16.54.27.txt
25,4.375,2.23,2.221,2.258,3.363,2.4290000000000003,2.6239999999999997,2.33,2.292,3.375,3.0,2.875,7.002999999999999,4.896,3.8930000000000002,7.037999999999999,9.711,3.43,4.378,7.162999999999999,7.303999999999999,4.655,5.7170000000000005,4.365,3.29,2020-09-25 17.10.22.txt
26,6.694,5.13,3.4589999999999996,4.184,4.026,3.753,3.637,8.658,4.46,4.3580000000000005,3.0,6.609,13.124,8.677,5.624,24.315,38.762,6.428,25.559,30.549,26.07,38.575,45.303999999999995,25.427,36.707,2020-09-25 17.10.29.txt
27,3.8960000000000004,2.294,3.42,2.9130000000000003,3.71,2.258,3.174,2.3819999999999997,3.47,3.225,3.0,3.217,6.002999999999999,3.2489999999999997,4.216,5.4479999999999995,4.2780000000000005,16.453,4.061,7.601,7.327999999999999,15.804,14.347000000000001,3.927,4.828,2020-09-25 17.16.18.txt
