,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_1,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
18,6.401,1.871,2.153,2.201,5.396,4.787,3.753,3.5839999999999996,2.592,2.637,3.0,2.662,6.247999999999999,8.642000000000001,8.51,6.382999999999999,6.42,4.23,6.643,13.395,8.558,8.852,7.727,8.301,5.24,2020-09-25 16.42.03.txt
19,6.6770000000000005,6.746,3.9560000000000004,4.49,2.8510000000000004,11.380999999999998,5.09,2.9760000000000004,3.4810000000000003,5.61,3.0,24.112,22.074,15.023,9.117,2.8339999999999996,32.143,8.532,6.183,10.275,6.46,7.706,6.593999999999999,3.77,5.934,2020-09-25 16.42.13.txt
20,6.78,2.38,2.658,4.204,1.906,2.5069999999999997,3.853,3.2710000000000004,4.465,3.3489999999999998,3.0,3.806,4.998,5.631,7.081,3.822,5.955,2.944,2.713,6.938,9.655,16.535,18.913,7.939,3.733,2020-09-25 16.46.51.txt
21,2.596,3.925,2.165,2.254,2.741,2.5780000000000003,2.593,2.737,2.8510000000000004,2.9760000000000004,3.0,5.776,7.263999999999999,7.513,3.1,3.978,8.863,5.559,11.047,16.798,4.519,4.766,15.207,4.249,7.9510000000000005,2020-09-25 16.48.04.txt
22,6.396,4.44,3.373,2.839,3.992,4.737,4.263,4.874,3.9560000000000004,6.266,3.0,10.198,8.902999999999999,8.13,5.516,7.591,15.878,21.865,4.95,22.095,35.029,12.765999999999998,11.626,8.527000000000001,16.826,2020-09-25 16.53.18.txt
23,5.06,3.341,3.62,1.857,2.7539999999999996,3.9389999999999996,3.012,2.228,3.339,2.9589999999999996,3.0,8.641,14.913,3.4360000000000004,8.294,8.266,15.359000000000002,3.8689999999999998,4.555,5.5120000000000005,5.4639999999999995,6.4,6.796,6.824,11.184000000000001,2020-09-25 16.53.35.txt
24,3.292,3.15,8.721,2.782,3.2710000000000004,5.232,2.8,2.6210000000000004,3.9160000000000004,5.007,3.0,3.428,4.175,4.323,3.194,6.7410000000000005,5.136,2.463,3.656,8.892999999999999,11.217,16.155,13.277999999999999,6.195,6.204,2020-09-25 16.54.27.txt
25,3.033,2.61,2.694,2.4730000000000003,2.178,2.452,2.593,2.009,2.8680000000000003,2.332,3.0,2.509,5.968999999999999,2.6860000000000004,3.8169999999999997,4.352,4.74,2.502,4.374,6.2620000000000005,7.47,2.983,15.716,3.4139999999999997,2.699,2020-09-25 17.10.22.txt
26,5.652,5.857,3.764,4.346,4.329,6.985,3.4819999999999998,5.306,3.031,3.985,3.0,31.989,15.321,3.958,8.054,10.025,16.262,5.223,10.142999999999999,21.034000000000002,24.791,15.353,20.195,10.823,32.758,2020-09-25 17.10.29.txt
27,5.456,5.801,4.2010000000000005,3.696,3.287,4.343999999999999,3.863,2.7680000000000002,5.188,3.372,3.0,31.686999999999998,29.201999999999998,11.945,12.4,8.491,10.922,35.128,18.515,9.247,18.137,28.628,17.933,6.914,26.011,2020-09-25 17.16.18.txt
28,11.414000000000001,4.652,4.601,3.9789999999999996,4.171,3.908,4.765,3.515,4.21,6.806,3.0,3.366,9.681000000000001,4.082,21.166999999999998,10.092,31.105999999999998,9.2,26.288,13.614,31.366,22.129,17.95,9.387,11.276,2020-09-25 17.19.02.txt
29,3.572,3.8360000000000003,2.015,2.94,2.539,3.6430000000000002,2.97,3.7089999999999996,3.225,3.64,3.0,4.159,6.715,3.964,4.521,3.8739999999999997,11.829,4.323,4.225,11.655999999999999,6.949,6.7620000000000005,10.315999999999999,2.424,3.3960000000000004,2020-09-25 17.21.36.txt
30,5.6129999999999995,7.876,4.337,6.876,5.439,3.641,3.623,3.682,3.405,3.9560000000000004,3.0,6.281000000000001,11.790999999999999,5.391,8.336,6.8229999999999995,25.112,29.320999999999998,13.239,32.434,12.173,14.014000000000001,13.208,33.009,13.847999999999999,2020-09-25 17.22.09.txt
31,4.43,2.667,3.415,3.074,3.177,2.839,4.274,5.68,3.64,2.97,3.0,6.752000000000001,10.870999999999999,10.288,4.435,4.61,6.6610000000000005,5.744,10.085,11.89,8.826,13.482000000000001,11.936,5.3420000000000005,5.218999999999999,2020-09-25 17.27.01.txt
32,4.702,2.355,2.37,2.269,1.403,1.95,2.367,1.819,1.906,1.581,3.0,2.294,2.4219999999999997,3.47,2.425,2.1109999999999998,14.069,2.2319999999999998,2.739,6.517,10.199,4.189,2.615,1.767,2.137,2020-09-25 17.29.46.txt
33,6.7,5.632999999999999,3.595,4.6160000000000005,4.2410000000000005,4.237,6.978,4.677,3.984,5.38,3.0,6.563,15.095,6.922999999999999,4.607,10.634,20.375999999999998,5.903,13.001,16.000999999999998,9.061,8.351,12.675999999999998,12.482999999999999,8.451,2020-09-25 17.41.09.txt
34,9.743,3.654,2.677,4.487,2.4019999999999997,3.37,2.4859999999999998,3.1,2.844,2.4219999999999997,3.0,3.7760000000000002,3.2430000000000003,2.7319999999999998,7.235,5.144,10.079,2.767,5.321000000000001,7.487,16.727999999999998,5.184,4.779,9.276,5.553999999999999,2020-09-25 17.43.28.txt
35,4.236000000000001,4.256,2.7489999999999997,3.9560000000000004,4.029,2.681,2.434,2.151,2.276,4.013,2.0,3.4160000000000004,4.499,5.666,3.782,5.101,11.425999999999998,2.7510000000000003,2.7,10.902999999999999,9.904,20.099,9.283,10.376,7.912000000000001,2020-09-25 17.45.45.txt
36,2.8169999999999997,2.47,4.019,2.846,2.502,2.9,2.0269999999999997,2.634,4.966,2.147,3.0,2.006,8.068999999999999,5.721,8.844,17.262999999999998,13.234000000000002,6.853,5.542999999999999,4.36,7.154,3.887,24.19,33.508,4.02,2020-09-25 17.53.45.txt
37,18.274,5.371,4.362,6.178999999999999,4.595,4.726,13.594000000000001,6.792000000000001,4.638999999999999,4.355,3.0,10.152000000000001,6.337999999999999,6.974,11.027999999999999,7.144,15.185,30.485,5.739,9.852,6.51,43.336000000000006,6.587000000000001,9.322000000000001,7.609,2020-09-25 17.58.29.txt
38,6.85,2.565,2.9189999999999996,3.3110000000000004,2.488,1.7309999999999999,1.141,2.323,1.889,1.4980000000000002,3.0,2.6489999999999996,4.148,2.8289999999999997,9.373,4.763999999999999,17.317999999999998,2.447,7.365,6.307,8.189,9.4,5.112,3.633,10.467,2020-09-25 18.08.34.txt
39,6.279,2.932,2.274,1.9480000000000002,2.053,7.236000000000001,3.139,3.056,2.552,2.556,3.0,4.6339999999999995,4.619,8.041,6.178999999999999,5.034,7.736000000000001,2.68,8.498,11.855,11.322000000000001,11.155999999999999,9.408,2.765,10.033,2020-09-25 18.11.07.txt
40,5.896,6.044,3.86,5.351,2.3569999999999998,4.066,4.625,4.262,2.7089999999999996,2.522,3.0,2.5839999999999996,6.621,4.957,5.222,5.375,3.602,3.7119999999999997,4.0,8.378,4.857,4.275,12.285,2.334,4.103,2020-09-25 18.25.59.txt
